source_ISO,target_ISO,value
ESP,SXM,5
ESP,BIH,33
ESP,GNB,8
ESP,ALB,36
ESP,BHS,2
ESP,SMR,3
ESP,MWI,18
ESP,BWA,6
ESP,NCL,3
ESP,WSM,1
ESP,SUR,5
ESP,ABW,5
ESP,SOM,8
ESP,LAO,1
ESP,DMA,1
ESP,USA,39524
ESP,MEX,10763
ESP,POL,1426
ESP,TUR,820
ESP,LKA,213
ESP,MAR,349
ESP,ISR,743
ESP,GHA,54
ESP,BGD,233
ESP,AND,44
ESP,IDN,1076
ESP,BOL,613
ESP,NZL,319
ESP,NOR,1268
ESP,DOM,178
ESP,UKR,304
ESP,ZAI,452
ESP,MLT,115
ESP,LIE,100
ESP,LTU,91
ESP,VIR,23
ESP,TZA,125
ESP,BMU,12
ESP,BGR,215
ESP,HND,194
ESP,CIV,26
ESP,MDA,39
ESP,KAZ,76
ESP,MOZ,128
ESP,LBN,108
ESP,ANZ,42
ESP,MCO,6
ESP,VNM,221
ESP,RWA,16
ESP,SYR,7
ESP,SWZ,1
ESP,BHR,18
ESP,XKS,17
ESP,MAC,47
ESP,GIN,17
ESP,ZMB,29
ESP,GRD,26
ESP,LSO,1
ESP,BDI,29
ESP,FJI,4
ESP,PLW,7
ETH,AUS,460
ETH,MYS,65
ETH,SSD,320
ETH,NGA,146
ETH,ALB,3
ETH,POL,141
ETH,PRI,179
ETH,PHL,29
ETH,NOR,152
ETH,DEU,281
ETH,PAK,112
ETH,GHA,62
ETH,PRT,32
ETH,COL,15
ETH,ARM,4
ETH,COD,7
ETH,LBN,1
ETH,CMR,26
ETH,SYR,10
ETH,NZL,33
ETH,CIV,7
ETH,SOM,11
ETH,ROU,10
ETH,GUM,10
ETH,YEM,8
ETH,BFA,6
ETH,MMR,7
ETH,LSO,1
ETH,TJK,1
ETH,BTN,2
ETH,HND,1
ETH,LBY,2
ETH,CHN,743
ETH,CHE,125
ETH,ZAF,219
ETH,BEL,224
ETH,KEN,119
ETH,QAT,31
ETH,LIE,10
ETH,GTM,1
ETH,AUT,36
ETH,MWI,25
ETH,SVK,9
ETH,GMB,3
ETH,LCA,29
ETH,ESP,88
ETH,MOZ,4
ETH,NER,7
ETH,DNK,41
ETH,NCL,6
ETH,ZWE,26
ETH,KAZ,9
ETH,FJI,4
ETH,LTU,4
ETH,MLI,12
ETH,LBR,3
ETH,GIN,3
ETH,SWZ,10
ETH,TGO,2
ETH,BDI,4
ETH,GAB,2
ETH,ECU,4
ETH,TTO,3
ETH,XKS,1
ETH,CUW,1
ETH,AZE,3
ETH,SCG,41
ETH,HUN,123
ETH,CAN,258
ETH,ITA,219
ETH,NPL,37
ETH,JOR,13
ETH,GEO,8
ETH,CZE,97
ETH,RUS,128
ETH,BRA,82
ETH,SWE,114
ETH,OMN,11
ETH,AGO,1
ETH,CRI,3
ETH,DOM,2
ETH,SEN,9
ETH,GRC,14
ETH,KWT,4
ETH,ARG,10
ETH,MLT,9
ETH,PSE,11
ETH,LKA,9
ETH,SLE,3
ETH,SVN,5
ETH,REU,1
ETH,BEN,8
ETH,HRV,5
ETH,TUN,8
ETH,DMA,1
ETH,GUY,1
ETH,CUB,1
ETH,USA,2790
ETH,GBR,698
ETH,KOR,2004
ETH,EGY,327
ETH,IND,894
ETH,FRA,199
ETH,TUR,69
ETH,ZMB,15
ETH,SDN,39
ETH,ZAI,219
ETH,UKR,8
ETH,BGR,9
ETH,KHM,15
ETH,RHO,10
ETH,FIN,31
ETH,SGP,41
ETH,MEX,32
ETH,BLR,3
ETH,RWA,59
ETH,PAN,10
ETH,BGD,43
ETH,HTI,3
ETH,IRL,42
ETH,UAR,8
ETH,VNM,29
ETH,THA,23
ETH,ERI,16
ETH,CPV,1
ETH,LVA,13
ETH,URY,2
ETH,PER,9
ETH,ISL,10
ETH,LUX,4
ETH,MNG,3
ETH,AFG,5
ETH,UZB,5
ETH,STP,2
ETH,GRD,3
ETH,MRT,2
ETH,SLV,1
ETH,MDG,1
ETH,NLD,179
ETH,UGA,59
ETH,HKG,60
ETH,SAU,142
ETH,ISR,61
ETH,IDN,50
ETH,IRN,79
ETH,IRQ,50
ETH,JPN,184
ETH,TWN,97
ETH,BWA,22
ETH,COG,13
ETH,CYP,14
ETH,ARE,41
ETH,PNG,2
ETH,MAR,16
ETH,TZA,38
ETH,CHL,22
ETH,SRB,1
ETH,BHR,10
ETH,BRN,3
ETH,MAC,2
ETH,DZA,4
ETH,MKD,2
ETH,KGZ,5
ETH,ANZ,3
ETH,DJI,1
ETH,JAM,2
ETH,NAM,2
ETH,FRO,1
FIN,TUR,197
FIN,GRC,224
FIN,SWE,1689
FIN,POL,294
FIN,CMR,11
FIN,CZE,390
FIN,AUT,355
FIN,AFG,2
FIN,EGY,99
FIN,RHO,79
FIN,ALB,8
FIN,MAC,23
FIN,ECU,15
FIN,JOR,7
FIN,BOH,4
FIN,PER,22
FIN,VGB,1
FIN,JAM,4
FIN,SDN,5
FIN,NCL,2
FIN,MTQ,1
FIN,BDI,7
FIN,CYM,2
FIN,RWA,4
FIN,COG,2
FIN,PAN,2
FIN,FSM,1
FIN,MDG,1
FIN,SEN,2
FIN,TON,1
FIN,GRL,1
FIN,GUM,1
FIN,DEU,1932
FIN,AUS,735
FIN,ISR,131
FIN,MAR,37
FIN,IDN,329
FIN,BGD,120
FIN,DNK,586
FIN,PAK,234
FIN,HKG,179
FIN,UKR,82
FIN,SAU,80
FIN,VNM,103
FIN,PHL,34
FIN,ETH,24
FIN,ZMB,12
FIN,SSD,56
FIN,DZA,19
FIN,LBY,6
FIN,NGA,64
FIN,HUN,150
FIN,HND,1
FIN,BTN,2
FIN,URY,23
FIN,LUX,19
FIN,NPL,33
FIN,GMB,4
FIN,FJI,6
FIN,IMN,1
FIN,PSE,13
FIN,MLI,6
FIN,MOZ,9
FIN,STP,1
FIN,CUW,3
FIN,BOL,4
FIN,AGO,2
FIN,CAF,1
FIN,VIR,1
FIN,MWI,6
FIN,CPV,1
FIN,HRV,74
FIN,FRA,1175
FIN,CAN,910
FIN,BRA,527
FIN,SRB,47
FIN,JPN,678
FIN,ZAF,119
FIN,RUS,647
FIN,SVK,78
FIN,IRN,207
FIN,BEL,496
FIN,ARG,65
FIN,KAZ,47
FIN,CRI,6
FIN,MNE,4
FIN,MEX,176
FIN,NZL,77
FIN,MMR,2
FIN,ARM,63
FIN,AZE,15
FIN,THA,63
FIN,TUN,36
FIN,LBN,32
FIN,ZWE,9
FIN,NAM,6
FIN,MDV,5
FIN,TGO,2
FIN,NIC,2
FIN,CUB,2
FIN,GNB,2
FIN,BEN,3
FIN,GRD,2
FIN,BWA,3
FIN,COD,1
FIN,TLS,1
FIN,LBR,1
FIN,CHN,2758
FIN,ESP,946
FIN,USA,6486
FIN,SCG,141
FIN,KOR,301
FIN,NLD,953
FIN,TZA,47
FIN,CHE,663
FIN,NOR,705
FIN,QAT,41
FIN,UAR,82
FIN,ZAI,119
FIN,ISL,49
FIN,ROU,79
FIN,TJK,30
FIN,BGR,50
FIN,MNG,29
FIN,COL,55
FIN,IRQ,32
FIN,KEN,32
FIN,MYS,73
FIN,GHA,40
FIN,LIE,30
FIN,CHL,92
FIN,GEO,7
FIN,LKA,16
FIN,BFA,4
FIN,YEM,9
FIN,CYP,45
FIN,BIH,1
FIN,KGZ,3
FIN,BHR,6
FIN,CIV,4
FIN,SLV,1
FIN,KHM,6
FIN,KNA,1
FIN,SLE,1
FIN,SYR,1
FIN,SXM,1
FIN,NER,1
FIN,TTO,1
FIN,ITA,1062
FIN,GBR,2692
FIN,IRL,203
FIN,IND,862
FIN,EST,217
FIN,PRT,286
FIN,SVN,97
FIN,ANZ,15
FIN,BRB,1
FIN,BLR,20
FIN,TWN,151
FIN,SGP,141
FIN,MDA,8
FIN,MLT,9
FIN,OMN,9
FIN,UGA,27
FIN,ARE,71
FIN,UZB,12
FIN,PRI,8
FIN,LTU,43
FIN,LVA,24
FIN,PYF,1
FIN,TCD,1
FIN,ATG,1
FIN,MKD,9
FIN,MCO,1
FIN,KWT,9
FIN,VEN,6
FIN,PRY,5
FIN,LAO,2
FIN,GTM,5
FIN,XKS,1
FIN,GUF,1
FIN,ERI,1
FRA,CHE,9920
FRA,DEU,16400
FRA,THA,484
FRA,TUN,2768
FRA,SWE,2850
FRA,HKG,1205
FRA,COL,1118
FRA,CRI,173
FRA,HRV,333
FRA,AUS,5285
FRA,ARE,1230
FRA,PAK,1023
FRA,REU,696
FRA,TUR,1351
FRA,UGA,154
FRA,FIN,1327
FRA,NER,198
FRA,ALB,72
FRA,ECU,402
FRA,JAM,22
FRA,CUB,177
FRA,GUF,364
FRA,SVN,299
FRA,BOH,110
FRA,CYP,216
FRA,BMU,2
FRA,MOZ,58
FRA,IRQ,287
FRA,MKD,47
FRA,ZWE,33
FRA,VEN,161
FRA,VGB,34
FRA,SOM,12
FRA,NIC,36
FRA,MDA,57
FRA,GAB,131
FRA,BRN,10
FRA,GNB,12
FRA,MMR,35
FRA,FJI,21
FRA,PRK,7
FRA,TKM,3
FRA,SWZ,6
FRA,TTO,8
FRA,VIR,12
FRA,KIR,1
FRA,CAN,12912
FRA,MEX,1938
FRA,IRN,923
FRA,ZAF,1090
FRA,MAR,4045
FRA,NGA,475
FRA,BOL,110
FRA,BDI,924
FRA,OMN,80
FRA,SAU,998
FRA,SVK,416
FRA,KEN,219
FRA,QAT,318
FRA,MRT,48
FRA,PRY,82
FRA,CUW,6
FRA,ANZ,65
FRA,DJI,37
FRA,MCO,186
FRA,GTM,60
FRA,ATG,21
FRA,TGO,101
FRA,CAF,44
FRA,HTI,58
FRA,RWA,42
FRA,PSE,79
FRA,MUS,23
FRA,VAT,21
FRA,SLV,35
FRA,MNE,31
FRA,GMB,26
FRA,ABW,3
FRA,ERI,2
FRA,SMR,5
FRA,LAO,42
FRA,SLE,20
FRA,CYM,5
FRA,CPV,5
FRA,FSM,1
FRA,CHN,18995
FRA,NLD,5985
FRA,ESP,10301
FRA,MYS,617
FRA,GIN,148
FRA,BGR,363
FRA,DZA,2532
FRA,ARG,1790
FRA,SCG,1002
FRA,BLR,151
FRA,CZE,2303
FRA,MDG,236
FRA,GHA,138
FRA,LVA,103
FRA,KWT,227
FRA,MNG,114
FRA,RHO,1034
FRA,LBY,61
FRA,ETH,236
FRA,COD,148
FRA,COG,229
FRA,NAM,28
FRA,BHR,30
FRA,HND,18
FRA,BWA,29
FRA,BTN,11
FRA,SYC,11
FRA,PNG,6
FRA,VCT,1
FRA,USA,54967
FRA,JPN,5417
FRA,BEL,7747
FRA,LBN,1416
FRA,TWN,932
FRA,BGD,394
FRA,PRT,2686
FRA,VNM,1835
FRA,ZAI,1090
FRA,POL,2330
FRA,NOR,2086
FRA,AUT,2374
FRA,KOR,2209
FRA,IDN,1288
FRA,ISR,1238
FRA,RUS,2826
FRA,CHL,1271
FRA,MTQ,310
FRA,XKS,47
FRA,ROU,1034
FRA,MLT,64
FRA,NCL,282
FRA,NPL,260
FRA,TJK,84
FRA,TCD,69
FRA,BEN,464
FRA,LUX,781
FRA,BFA,457
FRA,EST,193
FRA,PAN,117
FRA,BIH,42
FRA,URY,193
FRA,DOM,25
FRA,GEO,118
FRA,STP,14
FRA,GRD,14
FRA,BHS,6
FRA,VUT,9
FRA,LBR,9
FRA,BRB,11
FRA,LSO,6
FRA,KNA,11
FRA,TLS,5
FRA,GIB,3
FRA,AND,4
FRA,NIU,1
FRA,JOR,161
FRA,GLP,524
FRA,IND,6226
FRA,DNK,2067
FRA,ITA,12928
FRA,LIE,200
FRA,BRA,7342
FRA,GBR,20523
FRA,SGP,1002
FRA,EGY,1261
FRA,ARM,1038
FRA,GRC,1499
FRA,NZL,796
FRA,SSD,329
FRA,LTU,145
FRA,HUN,805
FRA,MLI,824
FRA,IRL,1366
FRA,PRI,234
FRA,SEN,928
FRA,UKR,618
FRA,ISL,154
FRA,PER,461
FRA,TZA,177
FRA,UAR,618
FRA,PHL,319
FRA,CIV,710
FRA,PYF,186
FRA,SRB,332
FRA,SYR,129
FRA,AZE,65
FRA,CMR,639
FRA,KHM,208
FRA,SDN,66
FRA,MAC,120
FRA,KAZ,140
FRA,ZMB,49
FRA,LCA,2
FRA,YEM,82
FRA,LKA,76
FRA,MWI,32
FRA,BLZ,12
FRA,AFG,23
FRA,JEY,5
FRA,UZB,51
FRA,KGZ,17
FRA,MSR,6
FRA,MDV,9
FRA,AGO,20
FRA,GUY,5
FRA,PLW,6
FRA,SUR,3
FRA,FLK,2
FRA,GUM,5
FRA,WSM,2
FRA,GRL,3
FRA,SXM,3
GBR,CHN,59370
GBR,AUS,29139
GBR,MWI,516
GBR,EGY,3627
GBR,UKR,774
GBR,FIN,2785
GBR,COL,1197
GBR,BDI,104
GBR,SGP,4247
GBR,ARM,1338
GBR,UGA,703
GBR,MMR,191
GBR,MAR,707
GBR,KWT,411
GBR,ATG,152
GBR,THA,1746
GBR,SOM,54
GBR,LVA,245
GBR,CUW,54
GBR,KEN,936
GBR,BEN,93
GBR,SYC,27
GBR,OMN,369
GBR,MOZ,104
GBR,PAN,391
GBR,YEM,209
GBR,ANZ,171
GBR,HND,31
GBR,XKS,54
GBR,GTM,92
GBR,PNG,34
GBR,MNE,63
GBR,FJI,51
GBR,COG,49
GBR,MCO,28
GBR,STP,26
GBR,PYF,11
GBR,GUY,38
GBR,JEY,42
GBR,GIN,50
GBR,MLI,94
GBR,LSO,10
GBR,AGO,51
GBR,NAM,53
GBR,GIB,29
GBR,REU,19
GBR,DMA,8
GBR,MNP,3
GBR,SWE,6315
GBR,JPN,11364
GBR,NZL,4394
GBR,PRT,4341
GBR,CAN,25846
GBR,BEL,6455
GBR,SAU,4275
GBR,DNK,5158
GBR,ETH,759
GBR,TUR,4777
GBR,HRV,726
GBR,BRA,9471
GBR,CIV,70
GBR,SVK,942
GBR,BHR,317
GBR,LBY,270
GBR,ZWE,229
GBR,JOR,729
GBR,GRC,4102
GBR,MYS,3610
GBR,CYM,42
GBR,BIH,132
GBR,BWA,126
GBR,TTO,132
GBR,CYP,888
GBR,SMR,8
GBR,BOL,110
GBR,BRB,75
GBR,SWZ,19
GBR,TJK,96
GBR,EST,338
GBR,UZB,109
GBR,NIC,41
GBR,MDG,53
GBR,TCD,7
GBR,MDV,38
GBR,ERI,4
GBR,FSM,7
GBR,MRT,5
GBR,ASM,2
GBR,CZE,2999
GBR,FRA,20214
GBR,DEU,25990
GBR,NLD,12462
GBR,PAK,7325
GBR,KNA,92
GBR,UAR,774
GBR,ISL,347
GBR,SVN,768
GBR,LUX,322
GBR,HUN,1503
GBR,LKA,596
GBR,LIE,570
GBR,KHM,486
GBR,ARG,1638
GBR,BOH,110
GBR,MLT,399
GBR,CPV,9
GBR,QAT,1351
GBR,BRN,89
GBR,VUT,11
GBR,VGB,79
GBR,SDN,328
GBR,SLV,31
GBR,LCA,10
GBR,CRI,183
GBR,AFG,61
GBR,GMB,209
GBR,PLW,10
GBR,URY,214
GBR,AZE,171
GBR,GLP,25
GBR,ALB,81
GBR,BTN,15
GBR,BHS,29
GBR,VIR,32
GBR,BMU,16
GBR,MTQ,14
GBR,MUS,31
GBR,GUF,19
GBR,GUM,9
GBR,MSR,9
GBR,GNQ,2
GBR,BGR,726
GBR,PHL,761
GBR,AUT,4180
GBR,TWN,3463
GBR,ISR,2533
GBR,SCG,4247
GBR,HKG,4699
GBR,CHE,10410
GBR,IND,22849
GBR,POL,3950
GBR,KOR,5299
GBR,ARE,1769
GBR,ESP,13085
GBR,NPL,1713
GBR,ROU,1275
GBR,NOR,4680
GBR,NER,58
GBR,CHL,1720
GBR,MNG,279
GBR,GHA,858
GBR,MAC,459
GBR,FRO,11
GBR,FLK,14
GBR,PRY,110
GBR,PRI,295
GBR,TUN,441
GBR,ZMB,481
GBR,PER,657
GBR,LBN,559
GBR,BFA,92
GBR,KAZ,296
GBR,MKD,187
GBR,ECU,433
GBR,LAO,71
GBR,COD,127
GBR,CUB,135
GBR,NCL,18
GBR,DZA,363
GBR,DJI,4
GBR,IMN,22
GBR,SUR,9
GBR,LBR,27
GBR,VAT,9
GBR,WSM,8
GBR,SXM,16
GBR,ABW,6
GBR,TLS,15
GBR,KIR,2
GBR,TKM,3
GBR,USA,164211
GBR,SSD,1858
GBR,ZAF,3814
GBR,ITA,17022
GBR,IRL,8054
GBR,IRN,2594
GBR,BGD,2524
GBR,NGA,2511
GBR,RUS,4542
GBR,ZAI,3814
GBR,VNM,2274
GBR,IDN,4394
GBR,GRD,268
GBR,MEX,3667
GBR,SEN,146
GBR,SRB,870
GBR,PSE,221
GBR,RHO,1275
GBR,RWA,134
GBR,IRQ,1531
GBR,TZA,596
GBR,SYR,165
GBR,JAM,183
GBR,SLE,101
GBR,DOM,50
GBR,LTU,284
GBR,CMR,346
GBR,VCT,3
GBR,BLZ,20
GBR,VEN,135
GBR,GRL,13
GBR,BLR,295
GBR,GAB,50
GBR,GEO,123
GBR,MDA,71
GBR,CAF,6
GBR,HTI,17
GBR,KGZ,34
GBR,TGO,25
GBR,GNB,12
GBR,TCA,3
GBR,PRK,10
GBR,AND,4
GBR,NIU,2
GBR,TCH,3
GBR,TON,2
GHA,ETH,44
GHA,ZAF,386
GHA,NZL,38
GHA,NER,9
GHA,SLE,23
GHA,EGY,41
GHA,JPN,87
GHA,IND,335
GHA,TZA,55
GHA,ITA,87
GHA,PAN,1
GHA,NLD,136
GHA,PAK,163
GHA,ESP,48
GHA,BEL,54
GHA,CRI,7
GHA,MLI,25
GHA,ISR,11
GHA,MNG,3
GHA,COG,13
GHA,PRT,30
GHA,SCG,19
GHA,UKR,15
GHA,GUY,8
GHA,SXM,1
GHA,GTM,2
GHA,HRV,3
GHA,CPV,1
GHA,GNB,1
GHA,SEN,24
GHA,USA,2347
GHA,BGD,44
GHA,GBR,943
GHA,MDG,3
GHA,TUR,49
GHA,IRQ,30
GHA,SGP,19
GHA,LKA,18
GHA,KOR,106
GHA,AUS,340
GHA,CHL,9
GHA,SAU,40
GHA,LUX,4
GHA,KWT,5
GHA,SVK,16
GHA,MSR,1
GHA,IDN,124
GHA,ROU,13
GHA,COL,17
GHA,UAR,15
GHA,ISL,11
GHA,PHL,13
GHA,VEN,4
GHA,SDN,10
GHA,QAT,9
GHA,LIE,3
GHA,OMN,2
GHA,RWA,18
GHA,BLR,2
GHA,SVN,3
GHA,HND,1
GHA,BDI,3
GHA,AZE,2
GHA,BOH,1
GHA,ALB,1
GHA,CMR,50
GHA,NOR,50
GHA,NGA,392
GHA,KEN,94
GHA,GIN,3
GHA,NPL,16
GHA,TGO,15
GHA,GMB,29
GHA,POL,27
GHA,NIC,4
GHA,AUT,12
GHA,DZA,5
GHA,LCA,2
GHA,MOZ,3
GHA,SRB,9
GHA,MMR,3
GHA,BWA,10
GHA,MKD,4
GHA,LVA,2
GHA,ARM,3
GHA,MUS,1
GHA,BRN,4
GHA,DJI,1
GHA,FJI,2
GHA,HUN,36
GHA,UGA,39
GHA,DEU,296
GHA,MYS,79
GHA,ZMB,751
GHA,CZE,44
GHA,RUS,50
GHA,YEM,180
GHA,HKG,56
GHA,DNK,59
GHA,IRN,52
GHA,MWI,24
GHA,VNM,43
GHA,UZB,3
GHA,JAM,4
GHA,PRY,2
GHA,PER,19
GHA,COD,10
GHA,LAO,2
GHA,JOR,13
GHA,NAM,5
GHA,LBR,13
GHA,GUM,1
GHA,TUN,11
GHA,CYP,9
GHA,ARG,9
GHA,BRB,2
GHA,PRI,2
GHA,MAR,8
GHA,TCD,2
GHA,LBY,3
GHA,BHS,1
GHA,GAB,1
GHA,SLV,2
GHA,CHN,517
GHA,CAN,303
GHA,ZAI,386
GHA,TWN,59
GHA,FRA,108
GHA,CHE,81
GHA,THA,34
GHA,SWE,37
GHA,IRL,26
GHA,ZWE,12
GHA,BFA,40
GHA,MEX,28
GHA,KAZ,6
GHA,SSD,32
GHA,URY,3
GHA,BRA,43
GHA,GRC,7
GHA,CIV,27
GHA,BEN,22
GHA,FIN,36
GHA,KHM,12
GHA,ARE,24
GHA,EST,2
GHA,RHO,13
GHA,TJK,1
GHA,MDA,7
GHA,GEO,4
GHA,BOL,1
GHA,LTU,3
GHA,CUB,2
GHA,LBN,3
GHA,PYF,1
GHA,VUT,1
GHA,BHR,7
GHA,ECU,2
GHA,ANZ,2
GHA,SYR,3
GHA,MAC,2
GHA,WSM,1
GHA,GUF,1
GHA,GRD,1
GHA,TTO,1
GRC,ARG,91
GRC,FRA,1490
GRC,ESP,1136
GRC,BGR,218
GRC,HKG,133
GRC,SAU,140
GRC,ARE,114
GRC,BGD,55
GRC,SVN,49
GRC,TUR,276
GRC,JEY,1
GRC,DZA,29
GRC,RHO,165
GRC,HRV,114
GRC,JOR,42
GRC,GTM,7
GRC,TTO,2
GRC,XKS,3
GRC,MLI,4
GRC,UGA,9
GRC,GMB,15
GRC,BLR,20
GRC,MAC,10
GRC,CRI,5
GRC,OMN,9
GRC,SOM,2
GRC,SEN,18
GRC,MUS,1
GRC,ECU,16
GRC,MTQ,2
GRC,PAN,9
GRC,LBY,5
GRC,LBR,1
GRC,JPN,1055
GRC,NLD,931
GRC,TUN,34
GRC,THA,26
GRC,AUS,676
GRC,SSD,80
GRC,PRT,326
GRC,CYP,1022
GRC,HUN,104
GRC,IRL,195
GRC,BRA,533
GRC,ROU,165
GRC,BIH,12
GRC,PAK,113
GRC,LIE,69
GRC,PNG,4
GRC,NZL,71
GRC,PHL,51
GRC,MOZ,5
GRC,KWT,80
GRC,TZA,13
GRC,IRQ,25
GRC,LTU,23
GRC,CHL,76
GRC,YEM,15
GRC,UAR,91
GRC,GRD,5
GRC,TLS,1
GRC,ISL,12
GRC,PER,24
GRC,ANZ,15
GRC,PRY,3
GRC,FLK,1
GRC,TJK,10
GRC,ATG,2
GRC,GUY,2
GRC,MWI,2
GRC,NIC,1
GRC,COG,2
GRC,BDI,2
GRC,RUS,324
GRC,DEU,2047
GRC,BEL,666
GRC,POL,331
GRC,SWE,552
GRC,FIN,237
GRC,NPL,23
GRC,MNE,167
GRC,MDA,13
GRC,MEX,123
GRC,ZMB,7
GRC,LUX,77
GRC,ARM,201
GRC,SRB,80
GRC,KAZ,44
GRC,URY,15
GRC,MYS,49
GRC,MKD,32
GRC,PSE,6
GRC,MMR,4
GRC,ALB,19
GRC,BRN,20
GRC,MNG,10
GRC,JAM,2
GRC,SYR,2
GRC,FSM,1
GRC,FRO,1
GRC,BOH,1
GRC,BEN,1
GRC,MCO,1
GRC,SYC,1
GRC,KNA,1
GRC,VIR,1
GRC,PYF,1
GRC,BWA,3
GRC,GUM,1
GRC,DMA,1
GRC,USA,6570
GRC,CHN,1448
GRC,SCG,104
GRC,DNK,358
GRC,IDN,115
GRC,IRN,109
GRC,ISR,124
GRC,UKR,91
GRC,KOR,209
GRC,MLT,47
GRC,QAT,96
GRC,ZAF,115
GRC,PRI,12
GRC,LKA,9
GRC,NER,2
GRC,CMR,29
GRC,VEN,9
GRC,GIN,3
GRC,GEO,14
GRC,ZWE,7
GRC,GAB,1
GRC,GLP,3
GRC,BOL,1
GRC,KEN,11
GRC,SLV,2
GRC,ETH,15
GRC,BRB,1
GRC,RWA,5
GRC,STP,2
GRC,TGO,4
GRC,AFG,1
GRC,CAN,765
GRC,ITA,1635
GRC,GBR,4116
GRC,CHE,997
GRC,EGY,104
GRC,BHR,5
GRC,NOR,448
GRC,IND,531
GRC,MAR,94
GRC,COL,51
GRC,CZE,265
GRC,EST,30
GRC,ZAI,115
GRC,AUT,487
GRC,SGP,104
GRC,NGA,59
GRC,AZE,15
GRC,TWN,135
GRC,SVK,104
GRC,LBN,35
GRC,LVA,24
GRC,UZB,6
GRC,KHM,13
GRC,VNM,29
GRC,DOM,4
GRC,AGO,4
GRC,GHA,6
GRC,SDN,1
GRC,LAO,3
GRC,CUB,1
GRC,BFA,3
GRC,KGZ,1
GRC,SMR,1
GRC,CIV,1
GRC,SXM,1
HKG,GBR,4566
HKG,USA,15954
HKG,FRA,991
HKG,ITA,647
HKG,JPN,1562
HKG,CHE,543
HKG,LKA,29
HKG,MAC,632
HKG,NZL,261
HKG,PAK,352
HKG,BGD,186
HKG,MNG,121
HKG,ETH,41
HKG,AUT,165
HKG,GIN,8
HKG,PAN,23
HKG,URY,4
HKG,PER,16
HKG,AFG,1
HKG,NAM,3
HKG,PYF,1
HKG,BOH,1
HKG,MOZ,2
HKG,LAO,1
HKG,BFA,1
HKG,PSE,6
HKG,FSM,1
HKG,SYR,2
HKG,FLK,1
HKG,DMA,1
HKG,DOM,3
HKG,XKS,2
HKG,NCL,1
HKG,CHN,53536
HKG,TWN,1516
HKG,COL,44
HKG,IDN,189
HKG,DZA,10
HKG,BGR,47
HKG,BWA,16
HKG,UKR,56
HKG,QAT,44
HKG,EST,13
HKG,BLR,32
HKG,KEN,21
HKG,MWI,14
HKG,UGA,10
HKG,BHR,6
HKG,GEO,4
HKG,TJK,4
HKG,GHA,30
HKG,MLI,4
HKG,GNB,2
HKG,MLT,6
HKG,VIR,3
HKG,PRY,2
HKG,WSM,1
HKG,SEN,1
HKG,ABW,1
HKG,SCG,1353
HKG,KOR,1138
HKG,SWE,451
HKG,CZE,275
HKG,RHO,42
HKG,SGP,1353
HKG,SVK,60
HKG,CMR,10
HKG,CYP,30
HKG,ZAF,94
HKG,BRA,315
HKG,HRV,24
HKG,JAM,4
HKG,SVN,29
HKG,TZA,20
HKG,ANZ,19
HKG,MMR,12
HKG,SRB,20
HKG,UZB,15
HKG,BRB,4
HKG,ZWE,9
HKG,LTU,16
HKG,SDN,4
HKG,ALB,8
HKG,MNE,6
HKG,PRK,5
HKG,JEY,2
HKG,KGZ,1
HKG,SLE,1
HKG,MYS,512
HKG,CHL,72
HKG,CUB,7
HKG,THA,202
HKG,NOR,236
HKG,MKD,12
HKG,PHL,181
HKG,TUR,107
HKG,PRT,135
HKG,SAU,179
HKG,FIN,196
HKG,DNK,296
HKG,GRC,138
HKG,HUN,71
HKG,KWT,13
HKG,KNA,1
HKG,SSD,194
HKG,ARM,54
HKG,PRI,19
HKG,CYM,21
HKG,CRI,5
HKG,OMN,16
HKG,GTM,6
HKG,AZE,19
HKG,TUN,26
HKG,ZMB,16
HKG,LVA,18
HKG,NIC,4
HKG,COG,2
HKG,HTI,1
HKG,BOL,1
HKG,GUM,1
HKG,VUT,1
HKG,LSO,1
HKG,CIV,1
HKG,LBY,1
HKG,DEU,1773
HKG,CAN,2517
HKG,IND,1019
HKG,AUS,2280
HKG,ESP,532
HKG,IRN,98
HKG,NGA,131
HKG,RUS,305
HKG,ZAI,94
HKG,JOR,29
HKG,NLD,783
HKG,BEL,345
HKG,UAR,56
HKG,MEX,195
HKG,POL,238
HKG,NPL,78
HKG,LBN,40
HKG,LUX,18
HKG,ISR,160
HKG,IRL,186
HKG,ROU,42
HKG,ARG,38
HKG,EGY,77
HKG,KAZ,17
HKG,VNM,128
HKG,ARE,89
HKG,ISL,18
HKG,BRN,8
HKG,LIE,31
HKG,KHM,20
HKG,MAR,34
HKG,VGB,6
HKG,YEM,52
HKG,FJI,6
HKG,MDA,6
HKG,BMU,1
HKG,SUR,1
HKG,REU,1
HKG,VEN,8
HKG,ECU,10
HKG,IRQ,20
HKG,GLP,1
HKG,BDI,2
HKG,RWA,10
HKG,GMB,3
HKG,STP,4
HKG,COD,3
HKG,GRD,2
HKG,BHS,1
HKG,ATG,2
HKG,BTN,1
HKG,BIH,5
HKG,NER,1
HKG,MTQ,1
HKG,HND,2
HRV,USA,1842
HRV,RUS,369
HRV,UKR,92
HRV,IDN,43
HRV,THA,8
HRV,MNE,59
HRV,ALB,8
HRV,SAU,23
HRV,DOM,3
HRV,PHL,9
HRV,LKA,4
HRV,BGD,20
